id,SalePrice
1809,122709.84806079492
1810,139596.7853718567
1811,94505.08128486412
1812,97730.2838905663
1813,122235.2026981716
1814,95740.95083820393
1815,52868.728746380395
1816,97307.31281593192
1817,103366.40920434079
1818,139407.87519885853
1819,125829.55099621008
1820,50915.00808375134
1821,116617.20219338618
1822,152011.44891768685
1823,43081.79339088638
1824,127852.95331416393
1825,136965.9839015519
1826,103135.83407559001
1827,102328.72059513742
1828,135742.5371417706
1829,125032.83607399435
1830,136733.86026534432
1831,145528.7476307836
1832,73294.85291668077
1833,140430.35791191654
1834,116654.41124013296
1835,117604.63849965869
1836,124562.2897588317
1837,85754.2548733791
1838,122396.82490472407
1839,95119.61560451119
1840,142721.15823133185
1841,133669.43085879151
1842,88828.7764974127
1843,127622.48101994027
1844,144908.6220177848
1845,140895.66166686988
1846,156251.11675935192
1847,164151.3171522975
1848,52830.767772346735
1849,111733.75805739738
1850,116046.26140320345
1851,152276.85335793725
1852,125901.18638403733
1853,120769.9855157418
1854,163229.94423092145
1855,145430.4032624473
1856,221889.59144957404
1857,138709.99483463832
1858,135106.78829594562
1859,120550.2902945908
1860,144844.52716664725
1861,119391.5141631005
1862,335194.8565335299
1863,315350.89604288037
1864,315419.49550813803
1865,335148.53767084284
1866,322997.97235705773
1867,227162.93027706209
1868,283026.2929211488
1869,198267.64491032067
1870,225270.8996848749
1871,252759.650815535
1872,170422.60639257758
1873,229431.91192351683
1874,152328.37461550464
1875,197987.75275243472
1876,196403.9315180915
1877,208714.90009438054
1878,202358.0643267967
1879,127052.23641006627
1880,131588.480150434
1881,243725.98428570983
1882,244471.10616290127
1883,185887.8634396139
1884,202063.80028930935
1885,242608.43860265258
1886,291064.9535521778
1887,207824.59139600172
1888,267923.27913546585
1889,162149.07280638535
1890,114456.28408954675
1891,132698.00967352826
1892,96741.52307489896
1893,124739.8541552175
1894,122840.75680217089
1895,132200.26517913764
1896,127075.13024364543
1897,113437.41374452115
1898,107451.94828751554
1899,163577.951067958
1900,155585.17017471258
1901,168851.6874634878
1902,151742.0325980939
1903,215409.09266591136
1904,141645.38609222643
1905,198707.77230479673
1906,152199.22079824322
1907,205705.37207014483
1908,109269.71216822191
1909,131176.43010984318
1910,118478.08845272614
1911,224502.75781387775
1912,332598.3447177862
1913,139042.97431002243
1914,54411.77615395683
1915,290232.7280060287
1916,66574.13602899504
1917,250632.87929316986
1918,139051.48529667384
1919,176225.91874771938
1920,153431.81194827112
1921,370658.6564091554
1922,317844.88968231756
1923,230726.93125851912
1924,213070.84021277443
1925,192879.96842263738
1926,364115.9250118689
1927,129852.0842421869
1928,157153.2552748702
1929,122567.1425777191
1930,132188.73633811076
1931,139837.7258261068
1932,139618.7590986234
1933,183117.21001175264
1934,182099.46663341357
1935,169196.7864007905
1936,193154.62865620703
1937,184076.38899668911
1938,167059.83763555554
1939,241772.3822448605
1940,192709.4310736056
1941,169471.5346582313
1942,182316.50217941834
1943,211092.09181857575
1944,361388.6295651584
1945,394955.79770401266
1946,127985.60406240793
1947,264383.20283262496
1948,168809.42039928702
1949,243671.5185313021
1950,187337.4691195729
1951,242645.10542856393
1952,205789.38500505735
1953,164672.44329040305
1954,181208.58251695178
1955,135436.96296997747
1956,289543.23195227387
1957,149666.9791197084
1958,297045.53312569566
1959,144007.00144708517
1960,114399.4959298893
1961,118536.33642522024
1962,97963.00408848932
1963,104670.79982944821
1964,105149.77006636233
1965,140535.04053883953
1966,138738.1210231071
1967,287497.9002878328
1968,405657.481145686
1969,379289.7225198444
1970,406485.3876114779
1971,450476.3647569174
1972,372579.1556191841
1973,259679.2349013068
1974,332949.05348298966
1975,433823.6185391872
1976,273490.29450572404
1977,348675.32256545697
1978,334936.73253798427
1979,320368.55807292555
1980,197393.62269687944
1981,333903.8760411809
1982,214870.9033375888
1983,202014.23132142212
1984,170407.4570950538
1985,221775.0650922769
1986,206462.65887140835
1987,180650.30766985638
1988,171231.1646173462
1989,190893.60992678002
1990,206701.16307180212
1991,222038.2691337901
1992,211595.66344170598
1993,166594.03005437792
1994,228883.02941317996
1995,184296.72736030217
1996,249651.87404230077
1997,319466.02578360145
1998,316131.07515042525
1999,273859.5583469934
2000,316381.59790311457
2001,271187.5094138035
2002,234232.76409189988
2003,253678.17958782442
2004,272796.51631097356
2005,223534.73868573815
2006,217067.95603163235
2007,245709.7552135943
2008,208510.51774064868
2009,193160.84013910987
2010,195068.84976680684
2011,141857.83437257458
2012,171706.92533421295
2013,177993.87781920368
2014,182184.49961925138
2015,207752.7188782397
2016,188719.2109310301
2017,192538.4068466859
2018,115750.35722796572
2019,132022.45399902953
2020,102514.90303747529
2021,101889.95341471599
2022,180618.56673494627
2023,143110.66168826006
2024,266183.5807341796
2025,345068.57597435743
2026,173310.78505853494
2027,155445.58084742186
2028,150759.03545896773
2029,167312.12786054326
2030,263218.33791199466
2031,229463.0292223812
2032,250564.1637122194
2033,254235.80925347222
2034,173050.81788684608
2035,218819.62989711936
2036,200402.80098848158
2037,206988.86228410673
2038,313997.46628999396
2039,232026.31197094385
2040,265814.0997147127
2041,297801.21959965583
2042,206055.6750285627
2043,173701.477951036
2044,173717.60698680067
2045,209236.48555759588
2046,146124.18311272652
2047,144540.943043622
2048,140641.93707692332
2049,139777.927754189
2050,179307.1450942517
2051,103287.22308161687
2052,125157.53255023797
2053,148610.43645261088
2054,85842.95507434553
2055,158878.6016665324
2056,146683.1287536663
2057,112532.36708184038
2058,214594.17727545687
2059,130957.20448857278
2060,172280.35255738013
2061,177300.62311293685
2062,128523.81677227991
2063,114303.45335210099
2064,136018.91672167418
2065,117397.5576031462
2066,165406.34868518077
2067,111962.07569077107
2068,146126.97074570315
2069,87132.32292333561
2070,116778.40951626898
2071,92848.7480647379
2072,132815.42184588034
2073,132209.62923019525
2074,187255.90311901804
2075,149350.1395010504
2076,117765.52381074462
2077,152392.84612364153
2078,124095.86121500072
2079,133198.05945024733
2080,116043.03670911532
2081,126730.68089529227
2082,119599.99878985676
2083,148924.7079482217
2084,107266.52342549799
2085,113050.27806203504
2086,114244.32596164837
2087,123452.9186969215
2088,95606.48886935855
2089,75708.29409517173
2090,124759.31966376814
2091,109231.3204027751
2092,119912.47703066833
2093,116920.50257811848
2094,112599.67738465061
2095,147915.71718192165
2096,83668.73708682039
2097,96330.20719047799
2098,148712.79175598873
2099,50538.69837500631
2100,77646.67814925467
2101,115615.1173555028
2102,127337.53046152777
2103,104267.2623956252
2104,141802.12075913785
2105,127643.58245383127
2106,67009.43818603035
2107,185573.1835312066
2108,115826.07293302547
2109,110700.65540690359
2110,126224.87066190239
2111,132632.7720196653
2112,136897.27420236537
2113,119472.59586820149
2114,118324.31762377825
2115,161558.09668786472
2116,117367.53905930325
2117,148797.63254071272
2118,126491.75591217626
2119,108341.63507620819
2120,113458.54600474896
2121,83691.60090546188
2122,110376.42037860335
2123,80233.06254962125
2124,159610.07667993574
2125,127036.59720588216
2126,147059.5932040837
2127,160713.31937054824
2128,125342.22141557586
2129,94435.4448572474
2130,134814.54427371634
2131,142472.20231322956
2132,112820.43737142587
2133,123262.35807903275
2134,121739.54150017332
2135,97738.90388482755
2136,77651.53871728852
2137,105310.06460069312
2138,131201.277302915
2139,150308.6846530028
2140,139342.53862740903
2141,165017.93073961162
2142,125416.31386767783
2143,144710.1924235674
2144,121030.87665317964
2145,137571.43999338732
2146,171358.44995174624
2147,141144.12842510018
2148,133667.43408103465
2149,149890.29934299464
2150,231240.0497413843
2151,111832.12518480922
2152,171356.408890675
2153,156548.24121746334
2154,102030.19105666212
2155,139404.87428566313
2156,257513.4455150057
2157,224042.51675396226
2158,236482.44541992812
2159,213759.08255736734
2160,178645.03379428628
2161,232059.7110582659
2162,354637.0431675325
2163,328101.3109763517
2164,255387.7067598442
2165,199554.23695055043
2166,157269.89249441325
2167,219070.66112377337
2168,190073.6488819356
2169,196303.8615734884
2170,215176.57383677698
2171,157379.67492546298
2172,132084.60202612774
2173,174783.1256833003
2174,222040.29888492142
2175,299195.48768206313
2176,311785.3811122095
2177,233825.64027391197
2178,209795.1628429316
2179,136047.34804444082
2180,207120.9004034485
2181,188744.70540428223
2182,218399.00554257914
2183,185712.63350797043
2184,119347.56135729198
2185,128288.35094536739
2186,144095.47015620756
2187,152493.71734433578
2188,154733.22594054096
2189,258491.1238649097
2190,80052.88817801609
2191,80981.57684759927
2192,87291.94471840758
2193,110122.35976053294
2194,97596.1775365585
2195,101793.48279106039
2196,100214.39149614576
2197,115777.12162620922
2198,157930.7983286364
2199,176861.1734052697
2200,146834.59330801794
2201,145107.27067613456
2202,213402.67777072958
2203,135783.39800879022
2204,176358.71196730333
2205,118048.19848983471
2206,138561.60570467956
2207,222097.3584529775
2208,266155.92747211206
2209,237154.6608614802
2210,119968.18530259722
2211,119777.88290524618
2212,120782.9272818847
2213,103193.93023653506
2214,134154.94258917903
2215,103111.86954846185
2216,148915.36675044434
2217,71159.47375311374
2218,67431.40332314864
2219,67376.64315796609
2220,57770.607261911515
2221,289387.5871210282
2222,270332.37324198347
2223,283701.43372953264
2224,206424.64893487204
2225,117041.5220688425
2226,177530.45208432825
2227,193163.4153225284
2228,259671.23686715946
2229,245992.86808850517
2230,150252.30393593566
2231,207628.11229658264
2232,172422.36701196112
2233,175601.22948534007
2234,240865.67401165652
2235,216049.5048439867
2236,246467.62478220847
2237,306579.0730576967
2238,194925.07834784506
2239,108298.97224784693
2240,153589.15010994888
2241,155936.20978641877
2242,122516.06016688631
2243,132030.85121995135
2244,104850.63680827606
2245,100547.20146272983
2246,139004.40967569433
2247,117130.67416785436
2248,119147.7653538194
2249,117000.29108353246
2250,128677.57125075875
2251,109525.06587086186
2252,178858.06266261204
2253,152970.38697008352
2254,183097.12884191843
2255,182366.00664762317
2256,179242.8446462499
2257,208669.55344686733
2258,160335.4837426658
2259,171915.01237140503
2260,158179.89588209376
2261,195974.39748840497
2262,210636.07525698785
2263,368166.73085040186
2264,440961.98092161835
2265,174682.8954148998
2266,306425.016439356
2267,352465.10703592096
2268,419506.17901726457
2269,149446.6699850836
2270,200515.9629995793
2271,213223.8752350533
2272,193565.1315094604
2273,162993.3373861427
2274,178064.9945993942
2275,150892.52728850814
2276,189189.8148378945
2277,178786.4422823792
2278,148517.22828262823
2279,126124.44050227682
2280,116731.03233638259
2281,162456.39900136192
2282,180596.85545915266
2283,107307.78768876572
2284,110740.48585944381
2285,140533.56149136776
2286,123087.0461667891
2287,367305.87294125126
2288,268662.1347912729
2289,357689.42675307684
2290,434944.4461748323
2291,325823.92589145
2292,435488.1399189848
2293,454090.3082829177
2294,397101.33777839335
2295,459147.9539392075
2296,271031.59509035875
2297,338079.6320274971
2298,324968.0281002163
2299,345701.1535429023
2300,338387.2593495485
2301,309338.3816841545
2302,245824.30186251443
2303,242719.65589197906
2304,246965.66670533738
2305,187306.47775996037
2306,182264.44458934094
2307,191327.0203845873
2308,222945.72895758165
2309,278617.421455285
2310,207145.4570064391
2311,196675.31776382859
2312,171736.49225940375
2313,168456.27549488517
2314,170219.7711481862
2315,176609.8866377588
2316,192028.73235026654
2317,183329.16196738774
2318,174236.35548765934
2319,178418.61944100354
2320,182956.53458384477
2321,237266.53028770635
2322,174499.75886972633
2323,196224.1805287586
2324,180261.4936082789
2325,208686.37678538857
2326,176337.98646928417
2327,200820.2229955479
2328,221665.41521949935
2329,191104.56683227178
2330,179152.4872188384
2331,339611.42546565295
2332,398511.4382346124
2333,318863.2875469439
2334,254857.22422495787
2335,287768.5951416654
2336,308578.36633348034
2337,190681.5290043917
2338,258069.90373304082
2339,215078.7441657248
2340,382925.8598203175
2341,205409.26020047814
2342,232846.5564268694
2343,223283.39456335516
2344,210708.42498593422
2345,230888.55381995242
2346,208058.21119977758
2347,192551.2920621317
2348,236945.30991498134
2349,174738.31672238826
2350,306160.23215259006
2351,247654.1120067283
2352,248881.64104557666
2353,233382.6425840584
2354,137232.62498742895
2355,145138.1116430388
2356,151080.16953968495
2357,184796.36917486764
2358,194423.84134950434
2359,133063.4764956903
2360,114597.21463045242
2361,146348.0982125816
2362,259750.0758262502
2363,139321.97104772564
2364,156581.458116688
2365,212426.8427621448
2366,186962.9198244773
2367,215981.9709754085
2368,208020.35155901153
2369,211369.877894248
2370,167427.10988709715
2371,165471.73873526568
2372,189753.1210972314
2373,281430.5339615364
2374,315896.0212651222
2375,249492.28140802513
2376,268870.91493121925
2377,326680.477867333
2378,143461.2222675919
2379,194188.51848934905
2380,147061.61883765442
2381,167214.07789661706
2382,213874.27917720968
2383,202833.00699585406
2384,240086.7476592815
2385,160938.7399009558
2386,133500.65895169973
2387,137350.3185153606
2388,104092.93393595047
2389,116486.03734271384
2390,149095.54779448948
2391,146041.38356449112
2392,113199.26129616283
2393,171592.47244236484
2394,143379.995866804
2395,208500.42553749756
2396,141807.52105654235
2397,220479.86344775034
2398,132908.2055693362
2399,65117.27227246009
2400,62266.55605424876
2401,118243.22710376035
2402,136472.3902773721
2403,145894.82333905416
2404,154212.75340046565
2405,158035.27951685782
2406,140563.92574523785
2407,123366.35926529883
2408,149909.20150603107
2409,119224.80545933089
2410,170198.24050392667
2411,111840.66555383103
2412,157251.39773259478
2413,129683.43975130936
2414,157098.18592982902
2415,133295.63631452087
2416,127214.53887261475
2417,129281.19549792871
2418,130655.80362750875
2419,125925.61844699226
2420,118962.06453129866
2421,147905.48796609847
2422,104986.42485045866
2423,116069.34673497875
2424,161298.35689842454
2425,186685.06887054507
2426,130369.09396002826
2427,131163.54116975117
2428,182011.53693877987
2429,111275.5316823075
2430,131070.4490237308
2431,107556.20710260575
2432,147487.85115862184
2433,147640.2834728438
2434,139350.69230066222
2435,149629.73546648945
2436,104030.54701577873
2437,101921.1051880766
2438,122106.67490732689
2439,103645.23568544534
2440,123692.77828831896
2441,92707.16531190433
2442,96902.1510890725
2443,125373.82786846241
2444,128634.86438700787
2445,85051.7726664956
2446,132417.77661516902
2447,180280.39486548206
2448,127934.23778617528
2449,109796.62274911946
2450,154815.85314203618
2451,117945.45707018377
2452,193041.506174837
2453,91945.88614075628
2454,116884.95313929731
2455,119063.35984931572
2456,131195.8935272729
2457,136734.07012357714
2458,123474.60834156992
2459,105758.13088498982
2460,137230.76425906282
2461,125263.88593305933
2462,133279.02075323407
2463,124404.85939612177
2464,166629.2966866485
2465,139489.86703842215
2466,116370.00230135396
2467,126970.55689007607
2468,81135.78853826897
2469,79496.085316195
2470,192530.67224679576
2471,216156.7056954922
2472,161491.26212383917
2473,117408.39401406804
2474,79477.16408642397
2475,209452.19274232583
2476,114633.1649940793
2477,125878.10749394183
2478,150419.10969734634
2479,105324.74978159706
2480,152069.489989236
2481,119224.62343943502
2482,123210.98954926676
2483,111183.93493877948
2484,120220.82396170087
2485,121934.58856709988
2486,147772.9347757605
2487,160569.10182036518
2488,162713.03156788845
2489,155393.18037750974
2490,139813.34129843063
2491,91711.11552298082
2492,192663.324870461
2493,154430.131994631
2494,151498.35316002392
2495,90764.15501894236
2496,239940.8670230794
2497,151176.467122896
2498,106122.06472357908
2499,86296.76708267082
2500,117660.77615937019
2501,132773.37489979406
2502,140640.28233898128
2503,94362.80000549975
2504,167716.15435866965
2505,224144.81234077018
2506,243876.43508186523
2507,263141.50720667787
2508,244194.4036881369
2509,212597.5394147246
2510,215172.1851838992
2511,171782.266896552
2512,203107.12761200152
2513,219039.95296441895
2514,262802.50225411175
2515,146540.7471125038
2516,173172.5967930869
2517,143745.1235703095
2518,151750.80928356107
2519,232899.37839013583
2520,218940.08215783458
2521,186697.12850718657
2522,219745.0596545437
2523,119002.98247631988
2524,133486.63002373354
2525,146737.06798712708
2526,136837.9249613618
2527,115600.82664123652
2528,126727.30425103843
2529,135770.69727874303
2530,125429.60808669405
2531,253229.98434079933
2532,220805.48088435546
2533,191309.14405352756
2534,234148.71605722595
2535,294894.4328260137
2536,231334.56691813265
2537,242005.65704119462
2538,177969.02616205654
2539,186655.50622770732
2540,172437.986008838
2541,177748.5977293622
2542,160542.25716913058
2543,118222.87669363961
2544,120735.5279104508
2545,134872.63710820847
2546,121096.04266155536
2547,136834.91280036932
2548,149435.62867609248
2549,150272.79189052217
2550,499085.6044002949
2551,137421.12689319268
2552,126742.96932895393
2553,74988.12398852207
2554,95176.01945962485
2555,112809.84416958816
2556,96705.78039896367
2557,106115.44755477682
2558,142945.7854030737
2559,141630.76809273922
2560,151348.03037140198
2561,143459.63709849777
2562,137530.8293452338
2563,152291.92260590772
2564,200280.29985542552
2565,135460.7200765838
2566,152224.60815524933
2567,141551.50596184246
2568,201561.73775249996
2569,222793.03154199838
2570,115496.70799630394
2571,187867.25870705707
2572,150099.33111426188
2573,216341.96279114715
2574,296838.55094031803
2575,131763.30428008595
2576,119183.1417143056
2577,148842.8913802239
2578,82483.22554455782
2579,63857.34883165639
2580,87429.41009280468
2581,93021.95005757496
2582,103409.29623955746
2583,269609.0578438521
2584,173097.82827167847
2585,182188.93995289228
2586,220714.73268112424
2587,195927.50170657644
2588,135381.43972689955
2589,148044.59903766186
2590,197845.0405633482
2591,223211.5419689608
2592,204783.4080508145
2593,249460.86533938887
2594,182005.55688610382
2595,204440.19099296865
2596,286628.85807013744
2597,181863.11224504845
2598,276557.4098034321
2599,324047.382643495
2600,152002.48649009605
2601,140376.4379743887
2602,84086.87370714644
2603,93580.56981547264
2604,89917.83278445761
2605,80100.55822621912
2606,144356.02434879355
2607,197252.8294427676
2608,197274.22835105492
2609,171701.89023321698
2610,108684.07247881366
2611,122054.87776511343
2612,158163.09530411017
2613,128550.72938153091
2614,122450.28486868988
2615,152560.07252450677
2616,142289.64038520167
2617,178795.3423283944
2618,190293.45957225026
2619,193621.88585065908
2620,185935.6918766803
2621,174252.367246253
2622,176773.6399205991
2623,239538.69114011154
2624,290723.02399511787
2625,281438.981768599
2626,170842.44926867264
2627,167421.75741668575
2628,468243.92421767884
2629,491327.0602093337
2630,374906.94441245764
2631,455371.49076598487
2632,409435.3238128033
2633,305557.23376816744
2634,415738.7645980505
2635,157772.1115639598
2636,172209.89236265328
2637,178253.24983762152
2638,246982.78033384815
2639,190306.9988435952
2640,149042.52134775947
2641,101988.19086033994
2642,185202.99238229735
2643,101768.21393764157
2644,115746.63287244996
2645,108371.61595731361
2646,94804.10304181279
2647,102051.8007581234
2648,139305.0486897954
2649,154733.8121946195
2650,134130.25000515126
2651,136790.04671153874
2652,385858.08429394633
2653,253004.92556026313
2654,245554.80522034114
2655,397544.1892369951
2656,318024.12203508336
2657,344438.58867834834
2658,302019.1251917167
2659,299077.98307698604
2660,354416.46691532084
2661,348394.1005505229
2662,361814.42577971966
2663,289359.0911116516
2664,271053.6992923256
2665,322490.40600324725
2666,276883.59920916636
2667,165536.5909230281
2668,175110.27342936036
2669,175615.6598650257
2670,271848.6919774179
2671,182932.26661767025
2672,188623.60540419258
2673,196376.60454926814
2674,190572.93715525963
2675,168131.25514139998
2676,192665.93659345855
2677,194064.68893576742
2678,239787.1790144714
2679,276503.4465148093
2680,288481.0045450189
2681,399233.4450936132
2682,318220.3958027313
2683,506653.9242956091
2684,315747.4469399974
2685,331647.58029859676
2686,240457.5756505893
2687,303976.928879426
2688,210802.30845620067
2689,204502.6024465784
2690,399657.03854821983
2691,182742.58646424592
2692,139636.17330167067
2693,192921.44400368974
2694,136846.2992472399
2695,187439.15736603836
2696,181451.83342413668
2697,180558.464485088
2698,189918.0971204943
2699,166576.06374085846
2700,153198.20122194552
2701,149349.2108665795
2702,110904.7053280706
2703,126782.60034856068
2704,138613.27320000983
2705,113645.23981575102
2706,110945.75840183508
2707,123012.34760971351
2708,130785.72419718628
2709,103947.35301179178
2710,125496.17249593843
2711,261511.35492570966
2712,388910.2688615866
2713,167638.21146748087
2714,148871.24870074942
2715,167213.45897710772
2716,141905.7244265441
2717,188890.6489365687
2718,219218.79404492406
2719,149384.0850562274
2720,173349.77904867928
2721,130062.98091755951
2722,158149.46668721738
2723,143828.73846794886
2724,124380.15221822883
2725,129432.24749057816
2726,144917.64760849794
2727,174078.16723093583
2728,182536.93808579483
2729,148109.04064801004
2730,145186.71752528672
2731,132235.67485915433
2732,132634.33167644794
2733,156410.87148681644
2734,136611.92652259808
